country,lat,long
DE,51.2993,9.491
DE,50.4777,12.3649
GB,51.5088,-0.093
DE,49.4527,11.0783
CA,42.5921,-82.387
CA,45.5063,-73.5794
DE,50.4777,12.3649
US,40.7964,-74.0203
AU,-35.2298,149.106
US,28.6623,-81.4136
US,40.7592,-111.8875
GB,50.8058,-0.3898
GB,51.9916,-0.7357
DE,51.1864,6.8624
FR,48.8558,2.3494
US,41.2591,-95.8517
NL,51.9968,4.2057
DE,50.4777,12.3649
US,45.5135,-122.5041
US,27.7906,-80.4807
DE,51.2993,9.491
US,46.8907,-96.9258
DE,50.8178,6.2776
DE,51.1864,6.8624
FR,48.9742,8.1851
DE,51.2993,9.491
PL,52.2394,21.0362
US,30.1547,-81.6292
US,40.5511,-74.4606
SG,1.314,103.6839
FI,60.1719,24.9347
US,34.0344,-84.6002
FR,48.8558,2.3494
BR,-23.5475,-46.6361
US,47.803,-122.3739
DE,51.1864,6.8624
IN,19.0748,72.8856
DE,51.9363,8.8762
US,34.5926,-112.4238
FI,60.1719,24.9347
SG,1.2872,103.8507
CH,47.1561,8.2959
FI,60.1719,24.9347
CZ,50.0883,14.4124
FI,60.1719,24.9347
AU,-33.8434,151.1321
MT,35.9167,14.4333
US,37.3388,-121.8916
FR,48.8582,2.3387
SE,58.1788,13.9611
CA,53.5349,-113.5181
DE,49.4527,11.0783
UA,50.458,30.5303
NZ,-36.8504,174.7675
IN,19.0748,72.8856
BR,-23.5111,-46.8727
US,36.1685,-115.1164
US,39.5082,-84.3987
DE,50.1169,8.6837
US,39.7277,-104.9815
HU,47.5,19.0412
DE,49.0894,8.4008
US,40.4551,-74.4871
DE,51.1864,6.8624
US,47.3066,-122.2619
DE,51.2993,9.491
GB,51.5426,-0.2449
US,33.7838,-84.4455
AU,-42.885,147.3343
DE,50.1169,8.6837
US,32.7889,-96.8021
CH,47.3643,8.5437
CA,43.6319,-79.3716
DE,50.4777,12.3649
DE,51.1864,6.8624
FR,48.8582,2.3387
NL,51.9968,4.2057
DE,51.2993,9.491
FI,60.1719,24.9347
US,43.0204,-71.6004
US,36.1685,-115.1164
AE,25.0734,55.2979
NL,52.1518,4.6532
CH,47.3823,8.5397
US,33.8737,-118.236
US,42.4247,-83.3618
US,37.7794,-122.4176
US,41.4156,-81.9235
DE,50.4777,12.3649
ES,40.3907,-3.6997
US,42.0382,-88.262
RU,55.7487,37.6187
CA,43.6319,-79.3716
DE,54.3222,10.0488
RU,55.7487,37.6187
DE,51.1864,6.8624
DE,50.1169,8.6837
NL,52.3759,4.8975
US,43.7359,-70.552
FI,65.0,25.4532
US,33.5093,-112.0563
CA,45.3161,-73.8736
AT,47.2637,11.4016
NL,52.3824,4.8995
US,35.6565,-106.0105
US,41.1225,-73.4425
DE,50.1169,8.6837
US,40.7592,-111.8875
CA,43.6319,-79.3716
DE,51.1864,6.8624
NL,52.5275,5.7271
DE,49.4527,11.0783
US,41.2591,-95.8517
UA,50.5182,30.8041
US,37.751,-97.822
AU,-33.8715,151.2006
CA,49.8538,-97.2903
NL,52.3759,4.8975
CN,31.2222,121.4581
DE,50.4777,12.3649
US,41.3709,-71.8141
US,47.615,-122.1619
US,42.2229,-70.8819
CA,45.5075,-73.5887
US,37.4073,-121.939
DE,50.9003,6.9399
US,42.0048,-87.9954
IN,21.9974,79.0011
CA,49.3622,-123.0178
RO,46.5428,24.5692
DE,48.9717,13.1307
DE,52.517,7.3298
FR,48.8582,2.3387
TW,25.053,121.5259
DE,50.4777,12.3649
FI,60.1719,24.9347
DE,50.4777,12.3649
MY,2.5,112.5
IT,45.4722,9.1922
US,41.8379,-88.0842
ES,40.4733,-3.7306
US,40.7157,-74.0
US,40.6982,-111.841
DE,50.4777,12.3649
US,43.1152,-85.5136
CA,50.8833,-114.0334
DE,50.4777,12.3649
CA,43.7034,-79.3072
FR,44.8442,-0.6378
FI,60.1719,24.9347
US,32.749,-96.4629
GB,51.5088,-0.093
FR,48.8582,2.3387
DE,50.4777,12.3649
DE,49.4527,11.0783
US,46.7952,-96.8332
GB,51.5088,-0.093
US,39.2124,-76.8776
DE,50.4777,12.3649
DE,50.1169,8.6837
DE,53.2277,8.801
US,37.4405,-122.1478
PL,52.2299,21.0093
HK,22.2842,114.1759
FR,48.8582,2.3387
JP,34.693,135.5005
MY,3.1069,101.7136
FI,60.1719,24.9347
FI,60.1719,24.9347
US,28.6354,-81.4888
SK,48.6667,19.5
FI,60.1719,24.9347
CH,47.3643,8.5437
BZ,17.2528,-88.7465
FR,48.8558,2.3494
BR,-21.4017,-45.4928
CA,43.6319,-79.3716
FR,48.9742,8.1851
RU,47.2359,39.7134
NL,51.9968,4.2057
RU,55.7386,37.6068
NL,52.3555,5.0003
NO,59.4116,5.2677
AT,48.2342,16.325
RU,55.7386,37.6068
US,35.3199,-94.4018
CH,47.1449,8.1551
GB,55.867,-4.2621
NL,52.0689,4.3317
US,40.7964,-74.0203
CA,43.6319,-79.3716
GB,54.9735,-1.5673
US,44.0683,-123.0763
AU,-37.821,145.1535
US,47.5579,-122.1633
ZA,-33.9258,18.4259
DE,51.2993,9.491
US,19.6531,-155.9798
DE,50.4777,12.3649
DE,50.4777,12.3649
AU,-28.0697,153.3907
FI,60.1719,24.9347
DE,50.4777,12.3649
US,43.0842,-75.2287
FR,48.8582,2.3387
US,34.413,-118.4269
US,35.0761,-89.8547
DE,50.1234,8.6119
US,40.3658,-105.5142
US,37.751,-97.822
FI,60.1719,24.9347
DE,49.0067,8.417
US,39.0469,-77.4903
DE,51.1864,6.8624
TH,15.0598,102.2215
US,33.8697,-118.3693
UA,46.4752,30.7338
US,26.1486,-80.2768
US,33.0924,-117.2624
ZA,-26.2309,28.0583
AU,-33.8715,151.2006
IT,37.4925,15.0701
NL,52.3564,6.6698
US,37.3698,-121.816
US,28.5464,-81.2585
US,41.0416,-73.9572
KR,37.298,127.0777
AU,-27.4683,153.0322
US,34.0648,-118.4414
HU,47.4919,19.05
CH,47.3976,8.5442
DE,49.4527,11.0783
FI,60.1719,24.9347
SG,1.3667,103.8
US,41.5382,-72.8008
US,28.0109,-82.4948
CA,45.437,-75.8473
IE,53.3382,-6.2591
FR,48.8582,2.3387
US,38.894,-77.0365
DE,49.4527,11.0783
GB,51.7219,0.4811
US,39.9625,-83.0061
AR,-36.0,-59.9964
US,39.0469,-77.4903
PL,50.2969,18.9215
SE,59.3274,18.0653
DE,49.4527,11.0783
TH,13.6984,100.4638
CH,47.3643,8.5437
DE,49.4423,11.0191
LU,49.7498,6.1661
US,40.0132,-75.2529
CZ,50.1155,14.4124
IT,43.1479,12.1097
DE,49.4527,11.0783
PL,50.2772,19.0294
CH,47.3643,8.5437
NL,53.2145,6.5751
KR,37.3851,127.2217
NL,51.9968,4.2057
DE,52.0892,11.6682
CH,47.2175,7.792
DE,50.4777,12.3649
GB,51.6013,-0.2636
US,39.0809,-108.4925
FI,60.1719,24.9347
DE,50.4777,12.3649
DE,50.4777,12.3649
BR,-23.5475,-46.6361
SG,1.2872,103.8507
US,38.9307,-77.1673
DE,50.4777,12.3649
DE,50.4777,12.3649
BR,-25.5026,-49.2908
US,37.751,-97.822
NO,58.2487,8.369
DE,48.767,9.1827
MY,3.1336,101.6675
GB,51.4964,-0.1224
US,42.6283,-71.3311
BE,50.8534,4.347
SE,59.3247,18.056
US,29.7388,-95.8309
GB,51.4964,-0.1224
US,30.3668,-81.5873
JP,34.693,135.5005
US,34.111,-84.3025
CA,43.6319,-79.3716
DE,54.3176,10.1705
DE,50.4777,12.3649
DE,49.4527,11.0783
US,26.6054,-81.7284
DE,51.2993,9.491
BG,42.6826,23.3223
US,32.8608,-79.9746
CA,43.6547,-79.3623
DE,49.4527,11.0783
FR,48.8582,2.3387
RU,55.7386,37.6068
DE,51.2993,9.491
FI,60.1719,24.9347
DE,50.1049,8.6295
SG,1.2872,103.8507
FI,60.1719,24.9347
CZ,50.0687,14.3947
US,33.9421,-118.1303
FR,48.8582,2.3387
US,34.0609,-118.2414
CA,45.5063,-73.5794
NZ,-36.8504,174.7675
FR,48.8582,2.3387
US,38.894,-77.0365
US,34.6906,-118.1417
TR,41.0551,28.9347
AT,48.217,16.3944
US,45.8401,-119.705
FI,60.1719,24.9347
CZ,49.1953,16.6016
US,40.1578,-83.0752
US,45.5397,-122.9638
FI,60.1719,24.9347
US,39.3641,-77.4622
US,28.8064,-81.8869
FI,60.1719,24.9347
FR,48.8582,2.3387
IL,32.1045,34.9576
ES,40.4997,-3.8734
FI,60.1719,24.9347
US,39.9625,-83.0061
NL,51.742,5.8569
NO,58.0249,7.4538
BH,26.0333,50.55
NL,52.3824,4.8995
DE,49.4423,11.0191
US,41.8957,-87.9435
US,37.751,-97.822
US,38.5025,-90.6279
ES,40.394,-3.7188
GB,51.6555,-0.3893
FI,60.1719,24.9347
BR,-30.1188,-51.168
ES,37.1195,-3.6023
AR,-34.5148,-58.5044
DE,50.4777,12.3649
DE,49.4423,11.0191
DE,50.4777,12.3649
BR,-23.4118,-46.4392
DE,50.1169,8.6837
FI,60.1719,24.9347
US,40.7119,-74.2203
FI,60.1719,24.9347
IT,44.4847,11.328
FI,60.1719,24.9347
US,37.2681,-79.9404
BG,42.6826,23.3223
DE,50.4777,12.3649
CZ,49.7705,13.3689
US,40.3869,-82.4901
DE,50.4777,12.3649
US,47.6733,-122.3426
NZ,-36.8214,174.7069
GB,52.4012,-1.6897
US,40.5511,-74.4606
DE,50.4777,12.3649
US,39.0469,-77.4903
US,42.2309,-88.3379
FI,60.1719,24.9347
US,35.8974,-83.9425
ZA,-33.9258,18.4259
ES,41.6607,-4.7079
DE,50.1169,8.6837
US,33.2727,-111.8278
RU,59.9417,30.3096
CH,47.4049,8.4631
CA,45.5075,-73.5887
BE,51.047,3.7206
CA,43.6547,-79.3623
US,45.5397,-122.9638
CA,54.3189,-130.3248
US,47.6711,-122.1253
US,39.6374,-105.3402
RU,55.7487,37.6187
DE,50.4777,12.3649
US,45.5999,-121.1871
NO,59.2675,10.4304
GB,53.4809,-2.2374
IN,12.9753,77.591
NL,51.9968,4.2057
FR,48.8582,2.3387
CH,47.1449,8.1551
DE,50.4777,12.3649
NL,53.2145,6.5751
NL,52.1559,4.4919
NL,52.352,4.9392
US,40.5511,-74.4606
SE,59.2921,18.0429
FI,60.1719,24.9347
KR,37.5658,126.978
CA,43.6319,-79.3716
NL,50.8897,6.0563
US,39.2564,-119.9521
PL,52.2299,21.0093
CH,47.1449,8.1551
US,43.2168,-75.4535
CH,47.4907,8.7388
US,39.3037,-94.9322
RU,59.8983,30.2618
US,36.7969,-76.1797
US,38.9683,-95.2695
CA,45.5075,-73.5887
SG,1.2872,103.8507
US,45.5999,-121.1871
HK,22.2578,114.1657
RU,55.8903,37.4307
US,40.7157,-74.0
GB,51.5088,-0.093
US,42.8667,-88.3334
RU,53.2061,50.1509
DE,51.8259,12.1898
DE,50.4777,12.3649
SG,1.314,103.6839
ES,39.5661,2.6487
DE,52.5312,13.3878
DE,50.4777,12.3649
CH,47.5318,7.6911
FR,48.8582,2.3387
FR,47.2711,-1.6207
CH,47.4234,9.3696
DE,50.1169,8.6837
ID,1.1494,104.0249
PL,50.2114,19.1407
BR,-23.5475,-46.6361
US,45.712,-122.6322
DE,51.2674,14.0963
DE,49.4423,11.0191
FI,60.1719,24.9347
DE,51.1864,6.8624
IT,43.1479,12.1097
FI,60.1719,24.9347
US,42.6584,-83.2364
CA,43.6319,-79.3716
FR,48.11,-1.6744
NL,51.8919,4.4923
DE,50.4777,12.3649
US,38.8842,-76.9941
DE,48.6306,8.0743
DE,50.4777,12.3649
CA,43.8978,-79.2617
CA,46.1959,-59.9566
US,38.6364,-90.1985
FI,61.0636,28.189
DE,50.4777,12.3649
DE,50.4777,12.3649
US,41.2591,-95.8517
CA,48.9711,-66.3082
US,40.7964,-74.0203
GB,51.2486,-0.1509
DE,50.1169,8.6837
CA,43.6319,-79.3716
DE,51.2256,6.6192
IT,45.6472,11.3027
CA,45.5075,-73.5887
RU,55.9155,37.8263
US,42.8864,-78.8784
CA,53.4609,-113.3714
CN,23.1181,113.2539
US,39.9625,-83.0061
US,42.3068,-83.7059
US,47.6733,-122.3426
TW,25.053,121.5259
US,44.9015,-93.3719
NL,52.3824,4.8995
US,39.9625,-83.0061
FI,60.1719,24.9347
US,36.1868,-86.5067
RO,44.4295,26.0979
NL,52.5378,5.6966
CA,43.6547,-79.3623
NO,59.7391,10.6059
GB,50.9027,-0.0124
US,34.0634,-118.4667
ES,40.3907,-3.6997
AE,24.4542,54.406
FI,60.1719,24.9347
JP,34.6922,135.1816
DE,51.1864,6.8624
FR,48.8582,2.3387
UA,50.458,30.5303
US,36.1579,-86.8608
FI,60.1719,24.9347
DE,51.1864,6.8624
US,33.3967,-111.6545
US,36.0861,-115.2541
ES,41.5705,2.0156
DE,52.4112,9.6491
CA,45.4518,-75.6885
IT,43.5428,10.3298
DE,48.1087,11.6831
GB,51.5088,-0.093
US,34.2337,-118.2536
LT,55.4167,24.0
NL,51.9968,4.2057
US,47.3798,-122.2893
US,30.4908,-84.3158
DE,50.4777,12.3649
SK,48.3562,17.6755
IT,41.8905,12.5127
DE,51.2993,9.491
DE,48.8163,9.1164
IT,45.4722,9.1922
US,41.2591,-95.8517
DE,48.6597,9.216
AU,-37.8517,145.0007
GB,51.4769,-2.5534
US,38.894,-77.0365
FI,60.1719,24.9347
US,40.6982,-111.841
US,37.7794,-122.2178
FR,48.7368,2.4008
MU,-20.3,57.5833
JP,35.4337,139.6499
US,41.8957,-87.9435
CH,47.3934,8.5163
US,28.5423,-81.5911
FI,60.1719,24.9347
GR,37.9309,23.7728
US,40.6941,-75.2904
JP,35.6893,139.6899
FR,48.8582,2.3387
CO,4.5981,-74.0799
FR,48.8582,2.3387
FI,60.1719,24.9347
NL,53.2063,6.569
JP,35.6893,139.6899
SE,57.7065,11.967
RU,55.9027,37.7347
BG,42.6826,23.3223
UA,49.4195,26.9959
CA,43.6319,-79.3716
US,25.7574,-80.4039
NL,53.2145,6.5751
SE,59.3247,18.056
FI,60.1719,24.9347
AR,-34.9309,-57.9417
DE,50.1169,8.6837
GB,52.4064,-1.5082
US,47.6859,-122.2994
BG,42.6826,23.3223
US,45.5192,-122.6901
FI,60.1719,24.9347
US,45.5073,-122.6929
RU,55.7386,37.6068
FI,60.1719,24.9347
US,45.5135,-122.5041
US,37.3177,-121.938
ES,42.8206,-1.6465
ES,42.4626,-2.4133
PL,54.1727,15.5707
CA,43.6547,-79.3623
US,40.7964,-74.0203
DE,50.4777,12.3649
RU,56.4957,84.9636
ES,40.4172,-3.684
FI,60.1719,24.9347
LT,54.6876,25.2806
DE,51.1864,6.8624
RU,55.7487,37.6187
SG,1.2872,103.8507
CA,49.2155,-123.1427
DE,50.1169,8.6837
US,38.6841,-121.0676
AT,47.4419,15.295
US,37.751,-97.822
DE,53.603,9.9568
US,47.6348,-122.3451
NL,53.2145,6.5751
PL,51.1005,17.0324
AU,-33.8715,151.2006
US,37.751,-97.822
LV,56.9473,24.0979
DE,49.4527,11.0783
US,47.6711,-122.1253
DE,49.4527,11.0783
NO,63.4306,10.4037
DE,50.1169,8.6837
DE,51.1864,6.8624
DE,49.3821,8.5918
HK,22.2578,114.1657
US,29.572,-95.54
RU,55.7487,37.6187
CA,43.6319,-79.3716
BY,53.901,27.5707
IE,53.3382,-6.2591
US,41.7017,-73.9078
CZ,49.1472,18.0145
JP,35.6893,139.6899
FR,43.4433,5.3867
CA,45.5075,-73.5887
BR,-23.5475,-46.6361
GB,54.6453,-5.5355
DE,50.1169,8.6837
FR,48.8582,2.3387
NL,52.3759,4.8975
AU,-33.494,143.2104
BR,-22.6655,-50.8004
FR,48.9742,8.1851
CH,47.4095,8.5514
SG,1.3552,103.8859
US,40.3857,-122.2808
ZA,-26.2309,28.0583
HU,47.5,19.0412
CA,43.6319,-79.3716
CH,47.3643,8.5437
FI,60.1719,24.9347
ES,40.4153,-3.694
AU,-37.8159,144.9669
SG,1.2872,103.8507
FR,48.8558,2.3494
US,34.0544,-118.244
CH,47.0932,9.0894
US,37.1564,-121.9844
US,40.7964,-74.0203
US,34.2037,-84.1031
DE,48.4503,12.3594
US,43.5235,-96.7385
FR,47.2145,-1.5512
CA,43.6319,-79.3716
US,48.2257,-103.6511
TW,24.8065,120.9706
HK,22.2842,114.1759
IN,12.9753,77.591
DE,50.4777,12.3649
AT,48.3074,14.285
US,37.751,-97.822
GB,51.5081,-0.1278
DE,49.0078,8.4001
AT,48.2169,16.4997
SG,1.314,103.6839
KR,37.5112,126.9741
GB,50.7347,-1.8325
US,37.751,-97.822
IL,32.0666,34.7652
SG,1.2872,103.8507
NL,52.352,4.9392
CL,-33.4521,-70.6536
US,34.111,-84.3025
US,32.988,-96.6884
FI,60.1719,24.9347
DE,50.4777,12.3649
PT,38.8055,-9.1325
DE,50.4777,12.3649
NL,52.3824,4.8995
CA,49.7874,-97.0986
US,39.018,-77.539
JP,35.688,139.7533
PL,52.2394,21.0362
DE,51.1864,6.8624
US,34.0609,-118.2414
FR,48.8582,2.3387
FI,65.0545,25.4875
NL,52.3759,4.8975
US,43.1115,-76.1834
SG,1.2872,103.8507
US,37.7308,-122.3838
DE,49.4423,11.0191
US,40.7938,-74.4878
US,44.0563,-122.9164
CN,34.7732,113.722
KR,37.2506,127.0668
CH,47.1449,8.1551
US,38.8096,-78.7789
DE,48.767,9.1827
AU,-33.494,143.2104
NL,52.3824,4.8995
DE,51.2993,9.491
DE,51.1864,6.8624
GT,14.6419,-90.5133
US,37.751,-97.822
JP,35.6893,139.6899
NL,52.352,4.9392
US,39.0469,-77.4903
SE,55.6078,12.9982
DE,54.1098,10.0
US,37.2941,-121.8996
DE,51.3249,6.6141
FR,48.9742,8.1851
US,39.214,-94.5826
US,32.8608,-79.9746
BR,-23.5475,-46.6361
DE,50.4777,12.3649
JP,35.6893,139.6899
US,37.5625,-122.0004
US,37.086,-113.5609
DE,49.4423,11.0191
FI,60.1719,24.9347
DE,51.2993,9.491
US,29.7978,-90.8097
SG,1.3552,103.8859
NL,52.3824,4.8995
FI,60.1719,24.9347
RO,44.4291,26.1006
CZ,50.0948,14.4785
RU,52.7324,41.4313
AU,-33.8715,151.2006
US,47.6711,-122.1253
US,40.6342,-74.2427
DE,51.2993,9.491
US,38.894,-77.0365
US,28.149,-82.0411
DE,49.1875,9.2163
DK,55.8719,12.3422
US,37.751,-97.822
FR,48.8582,2.3387
DE,51.1864,6.8624
SG,1.314,103.6839
DE,50.4777,12.3649
CZ,50.65,15.9333
RU,55.7487,37.6187
US,37.4073,-121.939
KW,29.3706,47.9697
US,46.0126,-91.479
US,39.9625,-83.0061
US,36.0711,-86.7196
SG,1.3667,103.8
DE,50.4777,12.3649
RU,59.9417,30.3096
AT,48.3074,14.285
US,32.3779,-90.1273
US,29.6669,-81.6579
DE,50.6811,10.9238
FR,48.8582,2.3387
US,33.1165,-117.1846
CZ,50.0848,14.4112
CA,49.2489,-122.7954
US,37.751,-97.822
US,45.4817,-122.4156
KR,37.5112,126.9741
DE,50.4777,12.3649
FR,48.8582,2.3387
US,40.7964,-74.0203
FR,48.7184,2.5406
US,40.7037,-111.8094
IE,53.3382,-6.2591
SG,1.3667,103.8
FI,60.1719,24.9347
US,40.7592,-111.8875
DE,52.441,13.49
DE,50.4777,12.3649
IN,19.0748,72.8856
DE,50.4777,12.3649
US,33.7855,-84.3612
US,39.0469,-77.4903
DE,50.4777,12.3649
RU,55.7386,37.6068
FI,60.1719,24.9347
US,41.5053,-81.5566
US,33.6914,-117.7913
NL,53.2048,5.8055
RU,55.7487,37.6187
ZA,-26.2309,28.0583
US,39.2899,-84.5291
DE,51.2993,9.491
AU,-33.8715,151.2006
SG,1.3667,103.8
CH,47.4907,8.7388
GB,55.89,-4.4367
RU,55.7487,37.6187
DE,49.8881,6.4743
FI,60.1719,24.9347
US,47.6631,-122.3029
FR,48.8582,2.3387
NL,53.2145,6.5751
JP,35.6893,139.6899
FI,60.1719,24.9347
US,41.4532,-72.4612
DE,50.4777,12.3649
NL,53.007,6.5095
US,28.0164,-81.9554
NL,52.5378,5.6966
US,37.7428,-122.1745
US,32.7537,-96.8367
US,45.8401,-119.705
US,40.8364,-74.1403
US,39.7436,-86.1158
DE,49.4527,11.0783
AU,-33.8715,151.2006
DE,50.4777,12.3649
NL,52.3824,4.8995
GB,51.4964,-0.1224
DE,50.4777,12.3649
KR,35.1996,128.9874
CA,46.3432,-72.5637
CH,47.4505,8.5255
CH,47.0517,8.3303
GB,53.4146,-2.8962
DE,49.2094,7.0217
US,45.5397,-122.9638
DE,49.4527,11.0783
NL,51.9968,4.2057
UA,50.4522,30.5287
IT,45.4317,10.9859
US,40.8,-73.9763
CH,47.1449,8.1551
US,38.9582,-85.8875
KR,37.5112,126.9741
FR,48.8582,2.3387
US,32.7104,-117.0528
DE,50.4777,12.3649
US,33.689,-86.6833
US,38.719,-77.7416
US,34.0767,-118.1802
ZA,-33.9258,18.4259
CZ,50.0848,14.4112
DE,50.4777,12.3649
NL,51.8757,5.3986
CZ,49.2902,16.237
FR,48.8582,2.3387
US,41.2429,-73.2007
DE,49.4423,11.0191
JP,35.7716,139.3525
NL,52.3759,4.8975
AU,-33.8715,151.2006
RU,55.7487,37.6187
FI,60.2188,24.8708
AU,-33.8934,151.2067
CA,43.6456,-79.4569
US,37.751,-97.822
CA,45.4995,-73.5848
FR,48.8582,2.3387
PL,52.2236,21.0106
US,37.751,-97.822
US,38.6364,-90.1985
US,37.751,-97.822
IN,19.0748,72.8856
NL,51.9968,4.2057
LI,47.1778,9.5411
US,39.9625,-83.0061
BR,-22.023,-47.8901
DE,51.2993,9.491
US,40.7964,-74.0203
FR,48.8582,2.3387
US,37.751,-97.822
DE,50.4777,12.3649
NL,52.3759,4.8975
FR,48.8582,2.3387
DE,50.4777,12.3649
DE,53.6042,10.0596
NL,52.3759,4.8975
US,45.5397,-122.9638
NL,52.3824,4.8995
AU,-37.786,145.0064
BE,50.8344,4.368
CA,45.4408,-73.6126
KR,37.5112,126.9741
SG,1.2872,103.8507
NL,52.352,4.9392
FI,60.1719,24.9347
BR,-29.8163,-51.1637
CH,46.5207,6.6428
DE,48.794,9.0164
DE,49.4527,11.0783
NL,52.3759,4.8975
DE,49.4423,11.0191
FR,44.8412,-0.5806
SG,1.2872,103.8507
IT,45.4722,9.1922
DE,48.767,9.1827
UA,50.393,30.3746
CA,43.6319,-79.3716
DE,51.4847,7.1477
AU,-37.8159,144.9669
CH,47.3712,8.4789
US,39.018,-77.539
PL,52.2665,20.9847
HK,22.2578,114.1657
US,41.9457,-87.7393
JP,35.5398,134.8203
DE,51.2993,9.491
US,61.1901,-149.9361
DE,50.4777,12.3649
FI,61.0636,28.189
DE,50.2595,10.9691
US,33.7485,-84.3871
DE,51.1864,6.8624
SG,1.3665,103.9681
US,45.4805,-122.6363
US,40.731,-73.6742
DE,51.1864,6.8624
RU,55.7487,37.6187
NL,52.6958,6.1956
KR,37.4585,126.7015
US,30.3337,-81.6542
DE,50.1103,8.7147
US,34.003,-118.4298
US,36.4746,-81.8048
US,37.3931,-121.962
DE,50.4777,12.3649
FR,48.8582,2.3387
US,36.0897,-78.9297
DE,50.4777,12.3649
US,37.7506,-122.4121
US,42.8886,-88.0384
CA,48.6486,-123.4044
ID,-6.2114,106.8446
CN,34.7732,113.722
FI,60.1719,24.9347
US,30.1031,-82.6855
US,38.2132,-84.5455
FI,61.0636,28.189
IS,65.0,-18.0
IT,45.0729,7.689
AR,-34.9309,-57.9417
US,41.8907,-87.7908
DE,49.4527,11.0783
FI,60.1719,24.9347
US,30.2424,-97.767
DE,50.4777,12.3649
GB,51.4964,-0.1224
DE,50.4777,12.3649
NL,52.3759,4.8975
BR,-23.5475,-46.6361
DE,50.4777,12.3649
US,37.751,-97.822
US,37.751,-97.822
FR,49.9007,2.2968
US,30.1294,-95.4238
AU,-35.2896,149.1553
FR,48.9742,8.1851
DE,50.1169,8.6837
US,35.6513,-78.8336
US,30.3361,-97.9842
FR,48.8582,2.3387
ZA,-29.0,24.0
HK,22.2578,114.1657
GB,51.5088,-0.093
US,40.7356,-73.8711
US,37.751,-97.822
AT,48.2048,16.3801
FR,48.8582,2.3387
DE,49.4527,11.0783
IT,45.4722,9.1922
GB,51.3278,-2.538
JP,35.6893,139.6899
US,39.6313,-106.5108
DE,49.4527,11.0783
US,39.7184,-82.6073
JP,35.69,139.69
PL,52.2394,21.0362
DE,51.2993,9.491
CA,49.867,-97.1356
US,42.481,-71.1563
DE,50.4777,12.3649
AT,48.1535,16.3855
DE,50.4777,12.3649
CH,47.3643,8.5437
DE,50.4777,12.3649
DE,50.4777,12.3649
FR,44.3881,0.3071
FI,60.1719,24.9347
DE,50.4777,12.3649
DE,50.4777,12.3649
DE,50.4777,12.3649
US,33.0774,-97.29
US,34.1856,-119.2137
RU,57.7686,40.9352
DE,50.1169,8.6837
US,29.7912,-95.4182
US,40.1777,-111.5344
DE,49.4071,8.6879
US,39.1059,-84.5047
DE,52.4171,10.7178
FR,46.634,1.4246
SK,48.1504,17.1081
RU,55.7386,37.6068
FI,60.1719,24.9347
US,30.3075,-97.7271
CH,47.394,8.445
NL,51.9968,4.2057
FI,60.1719,24.9347
DE,50.4777,12.3649
DE,49.4097,11.0398
US,37.751,-97.822
GB,53.7448,-1.4537
FI,60.1719,24.9347
US,38.267,-122.044
FI,60.1719,24.9347
IL,32.3348,34.8596
US,40.7964,-74.0203
US,33.7832,-117.9773
NZ,-36.8504,174.7675
ES,41.4076,2.1709
FI,60.1719,24.9347
CH,47.0517,8.3303
FR,48.8582,2.3387
US,29.3582,-98.429
BR,-23.5475,-46.6361
CH,47.1176,8.3876
US,40.0732,-82.4017
UY,-34.912,-56.2068
AT,48.2048,16.3801
AT,48.3074,14.285
US,40.8364,-74.1403
US,33.6194,-111.9556
US,41.2591,-95.8517
FR,48.8582,2.3387
US,39.9625,-83.0061
DE,50.9977,11.052
US,39.0469,-77.4903
CA,45.4995,-73.5848
ID,-6.2114,106.8446
RU,55.7487,37.6187
US,38.894,-77.0365
FI,60.1719,24.9347
DE,49.683,8.6219
DE,50.4777,12.3649
US,40.1149,-82.9054
US,44.9007,-93.5773
US,38.6587,-90.461
US,32.7863,-80.1055
AU,-33.8715,151.2006
CH,47.4049,8.4631
US,32.8876,-97.2132
US,37.751,-97.822
US,39.0469,-77.4903
FR,48.9742,8.1851
GB,53.1699,-2.9395
DE,50.4777,12.3649
AU,-33.8539,151.0296
US,45.5999,-121.1871
US,42.5531,-87.9334
US,38.6364,-90.1985
NL,51.4738,5.1801
GB,51.489,-0.1696
CA,43.6547,-79.3623
SE,59.2484,18.1223
CA,43.6319,-79.3716
FR,48.8582,2.3387
FR,48.8582,2.3387
PT,38.7034,-8.9773
PL,52.2556,20.9356
JP,35.6893,139.6899
US,37.3931,-121.962
GB,51.5776,-0.1947
US,36.0102,-115.2183
BR,-19.5336,-40.634
KR,37.3907,126.9167
AT,48.3515,14.4196
DE,49.4423,11.0191
US,43.2206,-77.5992
SG,1.2872,103.8507
UA,50.393,30.3746
DE,50.4777,12.3649
NL,52.3824,4.8995
US,32.8608,-79.9746
NL,52.0603,4.5385
DE,49.4423,11.0191
CA,45.6752,-73.5022
CA,43.6319,-79.3716
DE,50.4777,12.3649
SE,59.3274,18.0653
US,37.5281,-121.9732
RO,47.1672,27.6083
DE,51.1864,6.8624
NL,52.3759,4.8975
US,39.0469,-77.4903
US,30.0074,-90.115
DE,50.4777,12.3649
SG,1.2767,103.8468
DE,49.4423,11.0191
US,45.5999,-121.1871
SG,1.314,103.6839
CH,47.1449,8.1551
US,39.7301,-104.9078
RU,55.7487,37.6187
AT,48.2583,16.3377
FI,60.1719,24.9347
